data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,state_code,state,region,data_fimSE
2022-12-18,202251,11.0,11,11.0,11,PE,Pernambuco,Nordeste,2022-12-24
2022-12-11,202250,19.0,19,19.0,19,PE,Pernambuco,Nordeste,2022-12-17
2022-12-04,202249,23.0,23,23.0,23,PE,Pernambuco,Nordeste,2022-12-10
2022-11-27,202248,25.0,25,25.0,25,PE,Pernambuco,Nordeste,2022-12-03
2022-11-20,202247,10.0,10,10.0,10,PE,Pernambuco,Nordeste,2022-11-26
2022-11-13,202246,26.0,26,26.0,26,PE,Pernambuco,Nordeste,2022-11-19
2022-11-06,202245,25.0,25,25.0,25,PE,Pernambuco,Nordeste,2022-11-12
2022-10-30,202244,59.0,59,59.0,59,PE,Pernambuco,Nordeste,2022-11-05
2022-10-23,202243,52.0,52,52.0,52,PE,Pernambuco,Nordeste,2022-10-29
2022-10-16,202242,58.0,58,58.0,58,PE,Pernambuco,Nordeste,2022-10-22
2022-10-09,202241,59.0,59,59.0,59,PE,Pernambuco,Nordeste,2022-10-15
2022-10-02,202240,55.0,55,55.0,55,PE,Pernambuco,Nordeste,2022-10-08
2022-09-25,202239,56.0,56,56.0,56,PE,Pernambuco,Nordeste,2022-10-01
2022-09-18,202238,59.0,59,59.0,59,PE,Pernambuco,Nordeste,2022-09-24
2022-09-11,202237,77.0,77,77.0,77,PE,Pernambuco,Nordeste,2022-09-17
2022-09-04,202236,76.0,76,76.0,76,PE,Pernambuco,Nordeste,2022-09-10
2022-08-28,202235,104.0,104,104.0,104,PE,Pernambuco,Nordeste,2022-09-03
2022-08-21,202234,106.0,106,106.0,106,PE,Pernambuco,Nordeste,2022-08-27
2022-08-14,202233,116.0,116,116.0,116,PE,Pernambuco,Nordeste,2022-08-20
2022-08-07,202232,150.0,150,150.0,150,PE,Pernambuco,Nordeste,2022-08-13
2022-07-31,202231,157.0,157,157.0,157,PE,Pernambuco,Nordeste,2022-08-06
2022-07-24,202230,122.0,122,122.0,122,PE,Pernambuco,Nordeste,2022-07-30
2022-07-17,202229,111.0,111,111.0,111,PE,Pernambuco,Nordeste,2022-07-23
2022-07-10,202228,114.0,114,114.0,114,PE,Pernambuco,Nordeste,2022-07-16
2022-07-03,202227,114.0,114,114.0,114,PE,Pernambuco,Nordeste,2022-07-09
2022-06-26,202226,126.0,126,126.0,126,PE,Pernambuco,Nordeste,2022-07-02
2022-06-19,202225,90.0,90,90.0,90,PE,Pernambuco,Nordeste,2022-06-25
2022-06-12,202224,126.0,126,126.0,126,PE,Pernambuco,Nordeste,2022-06-18
2022-06-05,202223,151.0,151,151.0,151,PE,Pernambuco,Nordeste,2022-06-11
2022-05-29,202222,109.0,109,109.0,109,PE,Pernambuco,Nordeste,2022-06-04
2022-05-22,202221,104.0,104,104.0,104,PE,Pernambuco,Nordeste,2022-05-28
2022-05-15,202220,104.0,104,104.0,104,PE,Pernambuco,Nordeste,2022-05-21
2022-05-08,202219,115.0,115,115.0,115,PE,Pernambuco,Nordeste,2022-05-14
2022-05-01,202218,101.0,101,101.0,101,PE,Pernambuco,Nordeste,2022-05-07
2022-04-24,202217,93.0,93,93.0,93,PE,Pernambuco,Nordeste,2022-04-30
2022-04-17,202216,77.0,77,77.0,77,PE,Pernambuco,Nordeste,2022-04-23
2022-04-10,202215,69.0,69,69.0,69,PE,Pernambuco,Nordeste,2022-04-16
2022-04-03,202214,78.0,78,78.0,78,PE,Pernambuco,Nordeste,2022-04-09
2022-03-27,202213,66.0,66,66.0,66,PE,Pernambuco,Nordeste,2022-04-02
2022-03-20,202212,48.0,48,48.0,48,PE,Pernambuco,Nordeste,2022-03-26
2022-03-13,202211,57.0,57,57.0,57,PE,Pernambuco,Nordeste,2022-03-19
2022-03-06,202210,34.0,34,34.0,34,PE,Pernambuco,Nordeste,2022-03-12
2022-02-27,202209,43.0,43,43.0,43,PE,Pernambuco,Nordeste,2022-03-05
2022-02-20,202208,37.0,37,37.0,37,PE,Pernambuco,Nordeste,2022-02-26
2022-02-13,202207,27.0,27,27.0,27,PE,Pernambuco,Nordeste,2022-02-19
2022-02-06,202206,30.0,30,30.0,30,PE,Pernambuco,Nordeste,2022-02-12
2022-01-30,202205,25.0,25,25.0,25,PE,Pernambuco,Nordeste,2022-02-05
2022-01-23,202204,35.0,35,35.0,35,PE,Pernambuco,Nordeste,2022-01-29
2022-01-16,202203,37.0,37,37.0,37,PE,Pernambuco,Nordeste,2022-01-22
2022-01-09,202202,24.0,24,24.0,24,PE,Pernambuco,Nordeste,2022-01-15
2022-01-02,202201,31.0,31,31.0,31,PE,Pernambuco,Nordeste,2022-01-08
2023-12-03,202349,0.0,0,0.0,0,PI,Piauí,Nordeste,2023-12-09
2023-11-26,202348,0.0,0,0.0,0,PI,Piauí,Nordeste,2023-12-02
2023-11-19,202347,2.0,2,2.0,2,PI,Piauí,Nordeste,2023-11-25
2023-11-12,202346,1.0,1,1.0,1,PI,Piauí,Nordeste,2023-11-18
2023-11-05,202345,2.0,2,2.0,2,PI,Piauí,Nordeste,2023-11-11
2023-10-29,202344,3.0,3,3.0,3,PI,Piauí,Nordeste,2023-11-04
2023-10-22,202343,3.0,3,3.0,3,PI,Piauí,Nordeste,2023-10-28
2023-10-15,202342,6.0,6,6.0,6,PI,Piauí,Nordeste,2023-10-21
2023-10-08,202341,4.0,4,4.0,4,PI,Piauí,Nordeste,2023-10-14
2023-10-01,202340,3.0,3,3.0,3,PI,Piauí,Nordeste,2023-10-07
2023-09-24,202339,4.0,4,4.0,4,PI,Piauí,Nordeste,2023-09-30
2023-09-17,202338,4.0,4,4.0,4,PI,Piauí,Nordeste,2023-09-23
2023-09-10,202337,7.0,7,7.0,7,PI,Piauí,Nordeste,2023-09-16
2023-09-03,202336,8.0,8,8.0,8,PI,Piauí,Nordeste,2023-09-09
2023-08-27,202335,8.0,8,8.0,8,PI,Piauí,Nordeste,2023-09-02
2023-08-20,202334,11.0,11,11.0,11,PI,Piauí,Nordeste,2023-08-26
2023-08-13,202333,7.0,7,7.0,7,PI,Piauí,Nordeste,2023-08-19
2023-08-06,202332,23.0,23,23.0,23,PI,Piauí,Nordeste,2023-08-12
2023-07-30,202331,27.0,27,27.0,27,PI,Piauí,Nordeste,2023-08-05
2023-07-23,202330,34.0,34,34.0,34,PI,Piauí,Nordeste,2023-07-29
2023-07-16,202329,30.0,30,30.0,30,PI,Piauí,Nordeste,2023-07-22
2023-07-09,202328,44.0,44,44.0,44,PI,Piauí,Nordeste,2023-07-15
2023-07-02,202327,39.0,39,39.0,39,PI,Piauí,Nordeste,2023-07-08
2023-06-25,202326,61.0,61,61.0,61,PI,Piauí,Nordeste,2023-07-01
2023-06-18,202325,73.0,73,73.0,73,PI,Piauí,Nordeste,2023-06-24
2023-06-11,202324,74.0,74,74.0,74,PI,Piauí,Nordeste,2023-06-17
2023-06-04,202323,73.0,73,73.0,73,PI,Piauí,Nordeste,2023-06-10
2023-05-28,202322,91.0,91,91.0,91,PI,Piauí,Nordeste,2023-06-03
2023-05-21,202321,121.0,121,121.0,121,PI,Piauí,Nordeste,2023-05-27
2023-05-14,202320,175.0,175,175.0,175,PI,Piauí,Nordeste,2023-05-20
2023-05-07,202319,155.0,155,155.0,155,PI,Piauí,Nordeste,2023-05-13
2023-04-30,202318,147.0,147,147.0,147,PI,Piauí,Nordeste,2023-05-06
2023-04-23,202317,85.0,85,85.0,85,PI,Piauí,Nordeste,2023-04-29
2023-04-16,202316,55.0,55,55.0,55,PI,Piauí,Nordeste,2023-04-22
2023-04-09,202315,76.0,76,76.0,76,PI,Piauí,Nordeste,2023-04-15
2023-04-02,202314,69.0,69,69.0,69,PI,Piauí,Nordeste,2023-04-08
2023-03-26,202313,55.0,55,55.0,55,PI,Piauí,Nordeste,2023-04-01
2023-03-19,202312,46.0,46,46.0,46,PI,Piauí,Nordeste,2023-03-25
2023-03-12,202311,31.0,31,31.0,31,PI,Piauí,Nordeste,2023-03-18
2023-03-05,202310,19.0,19,19.0,19,PI,Piauí,Nordeste,2023-03-11
2023-02-26,202309,20.0,20,20.0,20,PI,Piauí,Nordeste,2023-03-04
2023-02-19,202308,14.0,14,14.0,14,PI,Piauí,Nordeste,2023-02-25
2023-02-12,202307,4.0,4,4.0,4,PI,Piauí,Nordeste,2023-02-18
2023-02-05,202306,15.0,15,15.0,15,PI,Piauí,Nordeste,2023-02-11
2023-01-29,202305,10.0,10,10.0,10,PI,Piauí,Nordeste,2023-02-04
2023-01-22,202304,15.0,15,15.0,15,PI,Piauí,Nordeste,2023-01-28
2023-01-15,202303,8.0,8,8.0,8,PI,Piauí,Nordeste,2023-01-21
2023-01-08,202302,2.0,2,2.0,2,PI,Piauí,Nordeste,2023-01-14
2023-01-01,202301,8.0,8,8.0,8,PI,Piauí,Nordeste,2023-01-07
2022-12-25,202252,3.0,3,3.0,3,PI,Piauí,Nordeste,2022-12-31
2022-12-18,202251,1.0,1,1.0,1,PI,Piauí,Nordeste,2022-12-24
2022-12-11,202250,1.0,1,1.0,1,PI,Piauí,Nordeste,2022-12-17
2022-12-04,202249,0.0,0,0.0,0,PI,Piauí,Nordeste,2022-12-10
2022-11-27,202248,0.0,0,0.0,0,PI,Piauí,Nordeste,2022-12-03
2022-11-20,202247,1.0,1,1.0,1,PI,Piauí,Nordeste,2022-11-26
2022-11-13,202246,2.0,2,2.0,2,PI,Piauí,Nordeste,2022-11-19
2022-11-06,202245,3.0,3,3.0,3,PI,Piauí,Nordeste,2022-11-12
2022-10-30,202244,2.0,2,2.0,2,PI,Piauí,Nordeste,2022-11-05
2022-10-23,202243,2.0,2,2.0,2,PI,Piauí,Nordeste,2022-10-29
2022-10-16,202242,6.0,6,6.0,6,PI,Piauí,Nordeste,2022-10-22
2022-10-09,202241,6.0,6,6.0,6,PI,Piauí,Nordeste,2022-10-15
2022-10-02,202240,5.0,5,5.0,5,PI,Piauí,Nordeste,2022-10-08
2022-09-25,202239,7.0,7,7.0,7,PI,Piauí,Nordeste,2022-10-01
2022-09-18,202238,5.0,5,5.0,5,PI,Piauí,Nordeste,2022-09-24
2022-09-11,202237,7.0,7,7.0,7,PI,Piauí,Nordeste,2022-09-17
2022-09-04,202236,12.0,12,12.0,12,PI,Piauí,Nordeste,2022-09-10
2022-08-28,202235,17.0,17,17.0,17,PI,Piauí,Nordeste,2022-09-03
2022-08-21,202234,40.0,40,40.0,40,PI,Piauí,Nordeste,2022-08-27
2022-08-14,202233,30.0,30,30.0,30,PI,Piauí,Nordeste,2022-08-20
2022-08-07,202232,30.0,30,30.0,30,PI,Piauí,Nordeste,2022-08-13
2022-07-31,202231,35.0,35,35.0,35,PI,Piauí,Nordeste,2022-08-06
2022-07-24,202230,23.0,23,23.0,23,PI,Piauí,Nordeste,2022-07-30
2022-07-17,202229,60.0,60,60.0,60,PI,Piauí,Nordeste,2022-07-23
2022-07-10,202228,78.0,78,78.0,78,PI,Piauí,Nordeste,2022-07-16
2022-07-03,202227,71.0,71,71.0,71,PI,Piauí,Nordeste,2022-07-09
2022-06-26,202226,107.0,107,107.0,107,PI,Piauí,Nordeste,2022-07-02
2022-06-19,202225,266.0,266,266.0,266,PI,Piauí,Nordeste,2022-06-25
2022-06-12,202224,265.0,265,265.0,265,PI,Piauí,Nordeste,2022-06-18
2022-06-05,202223,278.0,278,278.0,278,PI,Piauí,Nordeste,2022-06-11
2022-05-29,202222,426.0,426,426.0,426,PI,Piauí,Nordeste,2022-06-04
2022-05-22,202221,368.0,368,368.0,368,PI,Piauí,Nordeste,2022-05-28
2022-05-15,202220,374.0,374,374.0,374,PI,Piauí,Nordeste,2022-05-21
2022-05-08,202219,385.0,385,385.0,385,PI,Piauí,Nordeste,2022-05-14
2022-05-01,202218,322.0,322,322.0,322,PI,Piauí,Nordeste,2022-05-07
2022-04-24,202217,348.0,348,348.0,348,PI,Piauí,Nordeste,2022-04-30
2022-04-17,202216,315.0,315,315.0,315,PI,Piauí,Nordeste,2022-04-23
2022-04-10,202215,173.0,173,173.0,173,PI,Piauí,Nordeste,2022-04-16
2022-04-03,202214,83.0,83,83.0,83,PI,Piauí,Nordeste,2022-04-09
2022-03-27,202213,55.0,55,55.0,55,PI,Piauí,Nordeste,2022-04-02
2022-03-20,202212,49.0,49,49.0,49,PI,Piauí,Nordeste,2022-03-26
2022-03-13,202211,39.0,39,39.0,39,PI,Piauí,Nordeste,2022-03-19
2022-03-06,202210,18.0,18,18.0,18,PI,Piauí,Nordeste,2022-03-12
2022-02-27,202209,8.0,8,8.0,8,PI,Piauí,Nordeste,2022-03-05
2022-02-20,202208,9.0,9,9.0,9,PI,Piauí,Nordeste,2022-02-26
2022-02-13,202207,3.0,3,3.0,3,PI,Piauí,Nordeste,2022-02-19
2022-02-06,202206,1.0,1,1.0,1,PI,Piauí,Nordeste,2022-02-12
2022-01-30,202205,1.0,1,1.0,1,PI,Piauí,Nordeste,2022-02-05
2022-01-23,202204,1.0,1,1.0,1,PI,Piauí,Nordeste,2022-01-29
2022-01-16,202203,1.0,1,1.0,1,PI,Piauí,Nordeste,2022-01-22
2022-01-09,202202,3.0,3,3.0,3,PI,Piauí,Nordeste,2022-01-15
2022-01-02,202201,0.0,0,0.0,0,PI,Piauí,Nordeste,2022-01-08
2023-12-03,202349,382.5,152,997.0,0,RJ,Rio de Janeiro,Sudeste,2023-12-09
2023-11-26,202348,530.0,455,686.0,394,RJ,Rio de Janeiro,Sudeste,2023-12-02
2023-11-19,202347,811.0,781,866.0,754,RJ,Rio de Janeiro,Sudeste,2023-11-25
2023-11-12,202346,554.0,538,582.0,522,RJ,Rio de Janeiro,Sudeste,2023-11-18
2023-11-05,202345,666.0,655,682.0,647,RJ,Rio de Janeiro,Sudeste,2023-11-11
2023-10-29,202344,453.0,445,466.0,441,RJ,Rio de Janeiro,Sudeste,2023-11-04
2023-10-22,202343,440.0,434,449.0,437,RJ,Rio de Janeiro,Sudeste,2023-10-28
2023-10-15,202342,459.0,455,466.0,456,RJ,Rio de Janeiro,Sudeste,2023-10-21
2023-10-08,202341,371.0,369,377.0,371,RJ,Rio de Janeiro,Sudeste,2023-10-14
2023-10-01,202340,463.0,462,466.0,466,RJ,Rio de Janeiro,Sudeste,2023-10-07
2023-09-24,202339,442.0,442,442.0,443,RJ,Rio de Janeiro,Sudeste,2023-09-30
2023-09-17,202338,514.0,514,514.0,514,RJ,Rio de Janeiro,Sudeste,2023-09-23
2023-09-10,202337,549.0,549,549.0,549,RJ,Rio de Janeiro,Sudeste,2023-09-16
2023-09-03,202336,444.0,444,444.0,444,RJ,Rio de Janeiro,Sudeste,2023-09-09
2023-08-27,202335,456.0,456,456.0,456,RJ,Rio de Janeiro,Sudeste,2023-09-02
2023-08-20,202334,504.0,504,504.0,504,RJ,Rio de Janeiro,Sudeste,2023-08-26
2023-08-13,202333,533.0,533,533.0,533,RJ,Rio de Janeiro,Sudeste,2023-08-19
2023-08-06,202332,534.0,534,534.0,534,RJ,Rio de Janeiro,Sudeste,2023-08-12
2023-07-30,202331,602.0,602,602.0,602,RJ,Rio de Janeiro,Sudeste,2023-08-05
2023-07-23,202330,556.0,556,556.0,556,RJ,Rio de Janeiro,Sudeste,2023-07-29
2023-07-16,202329,645.0,645,645.0,645,RJ,Rio de Janeiro,Sudeste,2023-07-22
2023-07-09,202328,764.0,764,764.0,764,RJ,Rio de Janeiro,Sudeste,2023-07-15
2023-07-02,202327,830.0,830,830.0,830,RJ,Rio de Janeiro,Sudeste,2023-07-08
2023-06-25,202326,995.0,995,995.0,995,RJ,Rio de Janeiro,Sudeste,2023-07-01
2023-06-18,202325,1233.0,1233,1233.0,1233,RJ,Rio de Janeiro,Sudeste,2023-06-24
2023-06-11,202324,1347.0,1347,1347.0,1347,RJ,Rio de Janeiro,Sudeste,2023-06-17
2023-06-04,202323,1238.0,1238,1238.0,1238,RJ,Rio de Janeiro,Sudeste,2023-06-10
2023-05-28,202322,1328.0,1328,1328.0,1328,RJ,Rio de Janeiro,Sudeste,2023-06-03
2023-05-21,202321,1477.0,1477,1477.0,1477,RJ,Rio de Janeiro,Sudeste,2023-05-27
2023-05-14,202320,1731.0,1731,1731.0,1731,RJ,Rio de Janeiro,Sudeste,2023-05-20
2023-05-07,202319,1807.0,1807,1807.0,1807,RJ,Rio de Janeiro,Sudeste,2023-05-13
2023-04-30,202318,1919.0,1919,1919.0,1919,RJ,Rio de Janeiro,Sudeste,2023-05-06
2023-04-23,202317,1571.0,1571,1571.0,1571,RJ,Rio de Janeiro,Sudeste,2023-04-29
2023-04-16,202316,1499.0,1499,1499.0,1499,RJ,Rio de Janeiro,Sudeste,2023-04-22
2023-04-09,202315,1782.0,1782,1782.0,1782,RJ,Rio de Janeiro,Sudeste,2023-04-15
2023-04-02,202314,1418.0,1418,1418.0,1418,RJ,Rio de Janeiro,Sudeste,2023-04-08
2023-03-26,202313,1578.0,1578,1578.0,1578,RJ,Rio de Janeiro,Sudeste,2023-04-01
2023-03-19,202312,1380.0,1380,1380.0,1380,RJ,Rio de Janeiro,Sudeste,2023-03-25
2023-03-12,202311,1125.0,1125,1125.0,1125,RJ,Rio de Janeiro,Sudeste,2023-03-18
2023-03-05,202310,944.0,944,944.0,944,RJ,Rio de Janeiro,Sudeste,2023-03-11
2023-02-26,202309,869.0,869,869.0,869,RJ,Rio de Janeiro,Sudeste,2023-03-04
2023-02-19,202308,506.0,506,506.0,506,RJ,Rio de Janeiro,Sudeste,2023-02-25
2023-02-12,202307,371.0,371,371.0,371,RJ,Rio de Janeiro,Sudeste,2023-02-18
2023-02-05,202306,524.0,524,524.0,524,RJ,Rio de Janeiro,Sudeste,2023-02-11
2023-01-29,202305,378.0,378,378.0,378,RJ,Rio de Janeiro,Sudeste,2023-02-04
2023-01-22,202304,311.0,311,311.0,311,RJ,Rio de Janeiro,Sudeste,2023-01-28
2023-01-15,202303,246.0,246,246.0,246,RJ,Rio de Janeiro,Sudeste,2023-01-21
2023-01-08,202302,216.0,216,216.0,216,RJ,Rio de Janeiro,Sudeste,2023-01-14
2023-01-01,202301,229.0,229,229.0,229,RJ,Rio de Janeiro,Sudeste,2023-01-07
2022-12-25,202252,165.0,165,165.0,165,RJ,Rio de Janeiro,Sudeste,2022-12-31
2022-12-18,202251,118.0,118,118.0,118,RJ,Rio de Janeiro,Sudeste,2022-12-24
2022-12-11,202250,124.0,124,124.0,124,RJ,Rio de Janeiro,Sudeste,2022-12-17
2022-12-04,202249,99.0,99,99.0,99,RJ,Rio de Janeiro,Sudeste,2022-12-10
2022-11-27,202248,86.0,86,86.0,86,RJ,Rio de Janeiro,Sudeste,2022-12-03
2022-11-20,202247,94.0,94,94.0,94,RJ,Rio de Janeiro,Sudeste,2022-11-26
2022-11-13,202246,129.0,129,129.0,129,RJ,Rio de Janeiro,Sudeste,2022-11-19
2022-11-06,202245,171.0,171,171.0,171,RJ,Rio de Janeiro,Sudeste,2022-11-12
2022-10-30,202244,131.0,131,131.0,131,RJ,Rio de Janeiro,Sudeste,2022-11-05
2022-10-23,202243,139.0,139,139.0,139,RJ,Rio de Janeiro,Sudeste,2022-10-29
2022-10-16,202242,160.0,160,160.0,160,RJ,Rio de Janeiro,Sudeste,2022-10-22
2022-10-09,202241,123.0,123,123.0,123,RJ,Rio de Janeiro,Sudeste,2022-10-15
2022-10-02,202240,102.0,102,102.0,102,RJ,Rio de Janeiro,Sudeste,2022-10-08
2022-09-25,202239,95.0,95,95.0,95,RJ,Rio de Janeiro,Sudeste,2022-10-01
2022-09-18,202238,102.0,102,102.0,102,RJ,Rio de Janeiro,Sudeste,2022-09-24
2022-09-11,202237,120.0,120,120.0,120,RJ,Rio de Janeiro,Sudeste,2022-09-17
2022-09-04,202236,101.0,101,101.0,101,RJ,Rio de Janeiro,Sudeste,2022-09-10
2022-08-28,202235,94.0,94,94.0,94,RJ,Rio de Janeiro,Sudeste,2022-09-03
2022-08-21,202234,99.0,99,99.0,99,RJ,Rio de Janeiro,Sudeste,2022-08-27
2022-08-14,202233,110.0,110,110.0,110,RJ,Rio de Janeiro,Sudeste,2022-08-20
2022-08-07,202232,106.0,106,106.0,106,RJ,Rio de Janeiro,Sudeste,2022-08-13
2022-07-31,202231,145.0,145,145.0,145,RJ,Rio de Janeiro,Sudeste,2022-08-06
2022-07-24,202230,148.0,148,148.0,148,RJ,Rio de Janeiro,Sudeste,2022-07-30
2022-07-17,202229,194.0,194,194.0,194,RJ,Rio de Janeiro,Sudeste,2022-07-23
2022-07-10,202228,144.0,144,144.0,144,RJ,Rio de Janeiro,Sudeste,2022-07-16
2022-07-03,202227,155.0,155,155.0,155,RJ,Rio de Janeiro,Sudeste,2022-07-09
2022-06-26,202226,189.0,189,189.0,189,RJ,Rio de Janeiro,Sudeste,2022-07-02
2022-06-19,202225,209.0,209,209.0,209,RJ,Rio de Janeiro,Sudeste,2022-06-25
2022-06-12,202224,153.0,153,153.0,153,RJ,Rio de Janeiro,Sudeste,2022-06-18
2022-06-05,202223,255.0,255,255.0,255,RJ,Rio de Janeiro,Sudeste,2022-06-11
2022-05-29,202222,338.0,338,338.0,338,RJ,Rio de Janeiro,Sudeste,2022-06-04
2022-05-22,202221,400.0,400,400.0,400,RJ,Rio de Janeiro,Sudeste,2022-05-28
2022-05-15,202220,406.0,406,406.0,406,RJ,Rio de Janeiro,Sudeste,2022-05-21
2022-05-08,202219,505.0,505,505.0,505,RJ,Rio de Janeiro,Sudeste,2022-05-14
2022-05-01,202218,461.0,461,461.0,461,RJ,Rio de Janeiro,Sudeste,2022-05-07
2022-04-24,202217,342.0,342,342.0,342,RJ,Rio de Janeiro,Sudeste,2022-04-30
2022-04-17,202216,234.0,234,234.0,234,RJ,Rio de Janeiro,Sudeste,2022-04-23
2022-04-10,202215,201.0,201,201.0,201,RJ,Rio de Janeiro,Sudeste,2022-04-16
2022-04-03,202214,222.0,222,222.0,222,RJ,Rio de Janeiro,Sudeste,2022-04-09
2022-03-27,202213,153.0,153,153.0,153,RJ,Rio de Janeiro,Sudeste,2022-04-02
2022-03-20,202212,177.0,177,177.0,177,RJ,Rio de Janeiro,Sudeste,2022-03-26
2022-03-13,202211,126.0,126,126.0,126,RJ,Rio de Janeiro,Sudeste,2022-03-19
2022-03-06,202210,116.0,116,116.0,116,RJ,Rio de Janeiro,Sudeste,2022-03-12
2022-02-27,202209,66.0,66,66.0,66,RJ,Rio de Janeiro,Sudeste,2022-03-05
2022-02-20,202208,62.0,62,62.0,62,RJ,Rio de Janeiro,Sudeste,2022-02-26
2022-02-13,202207,47.0,47,47.0,47,RJ,Rio de Janeiro,Sudeste,2022-02-19
2022-02-06,202206,35.0,35,35.0,35,RJ,Rio de Janeiro,Sudeste,2022-02-12
2022-01-30,202205,31.0,31,31.0,31,RJ,Rio de Janeiro,Sudeste,2022-02-05
2022-01-23,202204,19.0,19,19.0,19,RJ,Rio de Janeiro,Sudeste,2022-01-29
2022-01-16,202203,22.0,22,22.0,22,RJ,Rio de Janeiro,Sudeste,2022-01-22
2022-01-09,202202,14.0,14,14.0,14,RJ,Rio de Janeiro,Sudeste,2022-01-15
2022-01-02,202201,21.0,21,21.0,21,RJ,Rio de Janeiro,Sudeste,2022-01-08
2023-12-03,202349,11.0,0,149.0,0,RN,Rio Grande do Norte,Nordeste,2023-12-09
2023-11-26,202348,16.0,14,23.0,14,RN,Rio Grande do Norte,Nordeste,2023-12-02
2023-11-19,202347,34.0,33,37.0,33,RN,Rio Grande do Norte,Nordeste,2023-11-25
2023-11-12,202346,53.0,52,55.0,52,RN,Rio Grande do Norte,Nordeste,2023-11-18
2023-11-05,202345,58.0,57,60.0,57,RN,Rio Grande do Norte,Nordeste,2023-11-11
2023-10-29,202344,75.0,74,77.0,74,RN,Rio Grande do Norte,Nordeste,2023-11-04
2023-10-22,202343,53.0,53,56.0,53,RN,Rio Grande do Norte,Nordeste,2023-10-28
2023-10-15,202342,51.0,51,53.0,51,RN,Rio Grande do Norte,Nordeste,2023-10-21
2023-10-08,202341,62.0,62,64.0,63,RN,Rio Grande do Norte,Nordeste,2023-10-14
2023-10-01,202340,69.0,69,70.0,69,RN,Rio Grande do Norte,Nordeste,2023-10-07
2023-09-24,202339,64.0,64,64.0,65,RN,Rio Grande do Norte,Nordeste,2023-09-30
2023-09-17,202338,65.0,65,65.0,65,RN,Rio Grande do Norte,Nordeste,2023-09-23
2023-09-10,202337,51.0,51,51.0,51,RN,Rio Grande do Norte,Nordeste,2023-09-16
2023-09-03,202336,59.0,59,59.0,59,RN,Rio Grande do Norte,Nordeste,2023-09-09
2023-08-27,202335,59.0,59,59.0,59,RN,Rio Grande do Norte,Nordeste,2023-09-02
2023-08-20,202334,54.0,54,54.0,54,RN,Rio Grande do Norte,Nordeste,2023-08-26
2023-08-13,202333,49.0,49,49.0,49,RN,Rio Grande do Norte,Nordeste,2023-08-19
2023-08-06,202332,57.0,57,57.0,57,RN,Rio Grande do Norte,Nordeste,2023-08-12
2023-07-30,202331,80.0,80,80.0,80,RN,Rio Grande do Norte,Nordeste,2023-08-05
2023-07-23,202330,71.0,71,71.0,71,RN,Rio Grande do Norte,Nordeste,2023-07-29
2023-07-16,202329,84.0,84,84.0,84,RN,Rio Grande do Norte,Nordeste,2023-07-22
2023-07-09,202328,85.0,85,85.0,85,RN,Rio Grande do Norte,Nordeste,2023-07-15
2023-07-02,202327,66.0,66,66.0,66,RN,Rio Grande do Norte,Nordeste,2023-07-08
2023-06-25,202326,58.0,58,58.0,58,RN,Rio Grande do Norte,Nordeste,2023-07-01
2023-06-18,202325,93.0,93,93.0,93,RN,Rio Grande do Norte,Nordeste,2023-06-24
2023-06-11,202324,88.0,88,88.0,88,RN,Rio Grande do Norte,Nordeste,2023-06-17
2023-06-04,202323,74.0,74,74.0,74,RN,Rio Grande do Norte,Nordeste,2023-06-10
2023-05-28,202322,84.0,84,84.0,84,RN,Rio Grande do Norte,Nordeste,2023-06-03
2023-05-21,202321,121.0,121,121.0,121,RN,Rio Grande do Norte,Nordeste,2023-05-27
2023-05-14,202320,125.0,125,125.0,125,RN,Rio Grande do Norte,Nordeste,2023-05-20
2023-05-07,202319,112.0,112,112.0,112,RN,Rio Grande do Norte,Nordeste,2023-05-13
2023-04-30,202318,207.0,207,207.0,207,RN,Rio Grande do Norte,Nordeste,2023-05-06
2023-04-23,202317,169.0,169,169.0,169,RN,Rio Grande do Norte,Nordeste,2023-04-29
2023-04-16,202316,278.0,278,278.0,278,RN,Rio Grande do Norte,Nordeste,2023-04-22
2023-04-09,202315,234.0,234,234.0,234,RN,Rio Grande do Norte,Nordeste,2023-04-15
2023-04-02,202314,214.0,214,214.0,214,RN,Rio Grande do Norte,Nordeste,2023-04-08
2023-03-26,202313,170.0,170,170.0,170,RN,Rio Grande do Norte,Nordeste,2023-04-01
2023-03-19,202312,125.0,125,125.0,125,RN,Rio Grande do Norte,Nordeste,2023-03-25
2023-03-12,202311,83.0,83,83.0,83,RN,Rio Grande do Norte,Nordeste,2023-03-18
2023-03-05,202310,98.0,98,98.0,98,RN,Rio Grande do Norte,Nordeste,2023-03-11
2023-02-26,202309,71.0,71,71.0,71,RN,Rio Grande do Norte,Nordeste,2023-03-04
2023-02-19,202308,58.0,58,58.0,58,RN,Rio Grande do Norte,Nordeste,2023-02-25
2023-02-12,202307,51.0,51,51.0,51,RN,Rio Grande do Norte,Nordeste,2023-02-18
2023-02-05,202306,62.0,62,62.0,62,RN,Rio Grande do Norte,Nordeste,2023-02-11
2023-01-29,202305,72.0,72,72.0,72,RN,Rio Grande do Norte,Nordeste,2023-02-04
2023-01-22,202304,77.0,77,77.0,77,RN,Rio Grande do Norte,Nordeste,2023-01-28
2023-01-15,202303,58.0,58,58.0,58,RN,Rio Grande do Norte,Nordeste,2023-01-21
